date,Air Average,Water Average
2022-09-23 07:00:00+00:00,27.275,31.25
2022-09-23 08:00:00+00:00,26.3,31.025
2022-09-23 09:00:00+00:00,25.4,30.875
2022-09-23 10:00:00+00:00,24.925,30.775
2022-09-23 11:00:00+00:00,24.8,30.625
2022-09-23 12:00:00+00:00,25.05,30.575
2022-09-23 13:00:00+00:00,25.475,30.5
2022-09-23 14:00:00+00:00,26.5,30.45
2022-09-23 15:00:00+00:00,27.55,30.3
2022-09-23 16:00:00+00:00,28.85,30.5
2022-09-23 17:00:00+00:00,29.95,29.73333333
2022-09-23 18:00:00+00:00,30.25,29.93333333
2022-09-23 19:00:00+00:00,30.75,30.06666667
2022-09-23 20:00:00+00:00,31.325,30.3
2022-09-23 21:00:00+00:00,30.95,31.675
2022-09-23 22:00:00+00:00,30.15,31.95
2022-09-23 23:00:00+00:00,29.85,31.85
2022-09-24 00:00:00+00:00,29.425,31.75
2022-09-24 01:00:00+00:00,28.875,31.55
2022-09-24 02:00:00+00:00,28.65,31.4
2022-09-24 03:00:00+00:00,28.15,31.225
2022-09-24 04:00:00+00:00,28.225,30.975
2022-09-24 05:00:00+00:00,28.0,30.0
2022-09-24 06:00:00+00:00,27.95,29.73333333
2022-09-24 07:00:00+00:00,27.85,29.5
2022-09-24 08:00:00+00:00,27.775,29.3
2022-09-24 09:00:00+00:00,27.825,29.2
2022-09-24 10:00:00+00:00,27.125,29.0
2022-09-24 11:00:00+00:00,26.75,28.96666667
2022-09-24 12:00:00+00:00,25.95,28.9
2022-09-24 13:00:00+00:00,26.35,28.86666667
2022-09-24 14:00:00+00:00,27.3,29.03333333
2022-09-24 15:00:00+00:00,27.075,30.025
2022-09-24 16:00:00+00:00,28.425,30.12083333
2022-09-24 17:00:00+00:00,28.975,30.375
2022-09-24 18:00:00+00:00,29.225,30.625
2022-09-24 19:00:00+00:00,29.425,30.875
2022-09-24 20:00:00+00:00,28.65,31.175
2022-09-24 21:00:00+00:00,29.325,31.4
2022-09-24 22:00:00+00:00,29.125,31.5
2022-09-24 23:00:00+00:00,29.35,31.425
2022-09-25 00:00:00+00:00,28.975,31.325
2022-09-25 01:00:00+00:00,28.425,31.2
2022-09-25 02:00:00+00:00,28.425,31.125
2022-09-25 03:00:00+00:00,28.425,30.975
2022-09-25 04:00:00+00:00,28.4,30.8
2022-09-25 05:00:00+00:00,28.25,30.65
2022-09-25 06:00:00+00:00,28.2,29.66666667
2022-09-25 07:00:00+00:00,28.225,29.53333333
2022-09-25 08:00:00+00:00,27.85,29.43333333
2022-09-25 09:00:00+00:00,27.925,29.26666667
2022-09-25 10:00:00+00:00,25.9,29.03333333
2022-09-25 11:00:00+00:00,26.1,28.86666667
2022-09-25 12:00:00+00:00,25.3,28.86666667
2022-09-25 13:00:00+00:00,26.575,28.8
2022-09-25 14:00:00+00:00,26.425,28.6
2022-09-25 15:00:00+00:00,27.6,28.6
2022-09-25 16:00:00+00:00,28.475,28.76666667
2022-09-25 17:00:00+00:00,29.0,29.1
2022-09-25 18:00:00+00:00,29.575,30.525
2022-09-25 19:00:00+00:00,29.75,31.125
2022-09-25 20:00:00+00:00,29.7,31.35
2022-09-25 21:00:00+00:00,29.7,31.45
2022-09-25 22:00:00+00:00,29.375,31.325
2022-09-25 23:00:00+00:00,29.25,31.375
2022-09-26 00:00:00+00:00,29.125,31.45
2022-09-26 01:00:00+00:00,28.625,31.4
2022-09-26 02:00:00+00:00,28.4,31.3
2022-09-26 03:00:00+00:00,28.3,31.15
2022-09-26 04:00:00+00:00,28.125,31.1
2022-09-26 05:00:00+00:00,28.075,31.1
2022-09-26 06:00:00+00:00,27.65,31.0
2022-09-26 07:00:00+00:00,27.45,30.85
2022-09-26 08:00:00+00:00,25.225,30.725
2022-09-26 09:00:00+00:00,25.025,30.625
2022-09-26 10:00:00+00:00,25.05,30.5
2022-09-26 11:00:00+00:00,24.9,30.15416667
2022-09-26 12:00:00+00:00,24.825,29.95
2022-09-26 13:00:00+00:00,24.725,29.825
2022-09-26 14:00:00+00:00,25.775,29.825
2022-09-26 15:00:00+00:00,27.325,29.925
2022-09-26 16:00:00+00:00,29.1,30.0
2022-09-26 17:00:00+00:00,30.2,30.225
2022-09-26 18:00:00+00:00,31.15,30.45
2022-09-26 19:00:00+00:00,31.75,30.75
2022-09-26 20:00:00+00:00,32.675,31.15
2022-09-26 21:00:00+00:00,32.725,31.325
2022-09-26 22:00:00+00:00,32.95,31.575
2022-09-26 23:00:00+00:00,32.1,31.525
2022-09-27 00:00:00+00:00,31.45,31.475
2022-09-27 01:00:00+00:00,30.475,31.275
2022-09-27 02:00:00+00:00,29.675,31.2
2022-09-27 03:00:00+00:00,29.1,31.125
2022-09-27 04:00:00+00:00,28.625,30.925
2022-09-27 05:00:00+00:00,27.725,30.75
2022-09-27 06:00:00+00:00,26.525,30.3
2022-09-27 07:00:00+00:00,25.375,29.875
2022-09-27 08:00:00+00:00,24.575,29.5
2022-09-27 09:00:00+00:00,24.15,29.15
2022-09-27 10:00:00+00:00,23.675,28.75
2022-09-27 11:00:00+00:00,23.05,28.3
2022-09-27 12:00:00+00:00,22.825,28.15
2022-09-27 13:00:00+00:00,22.725,27.725
2022-09-27 14:00:00+00:00,23.375,27.475
2022-09-27 15:00:00+00:00,24.55,27.4
2022-09-27 16:00:00+00:00,25.825,27.575
2022-09-27 17:00:00+00:00,27.225,27.9
2022-09-27 18:00:00+00:00,28.1,28.575
2022-09-27 19:00:00+00:00,28.325,27.86666667
2022-09-27 20:00:00+00:00,28.7,28.13333333
2022-09-27 21:00:00+00:00,28.5,28.36666667
2022-09-27 22:00:00+00:00,28.35,28.43333333
2022-09-27 23:00:00+00:00,28.0,28.36666667
2022-09-28 00:00:00+00:00,27.25,28.2
2022-09-28 01:00:00+00:00,26.43333333,27.88888889
2022-09-28 02:00:00+00:00,26.15,27.76666667
2022-09-28 03:00:00+00:00,25.7,27.76666667
2022-09-28 04:00:00+00:00,25.4,27.63333333
2022-09-28 05:00:00+00:00,25.175,27.5
2022-09-28 06:00:00+00:00,23.975,27.5
2022-09-28 07:00:00+00:00,23.5,27.43333333
2022-09-28 08:00:00+00:00,22.15,28.025
2022-09-28 09:00:00+00:00,21.425,27.775
2022-09-28 10:00:00+00:00,21.4,27.5
2022-09-28 11:00:00+00:00,21.225,27.4
2022-09-28 12:00:00+00:00,21.35,27.05
2022-09-28 13:00:00+00:00,21.875,26.875
2022-09-28 14:00:00+00:00,23.25,26.625
2022-09-28 15:00:00+00:00,25.075,26.625
2022-09-28 16:00:00+00:00,26.225,26.875
2022-09-28 17:00:00+00:00,26.625,27.025
2022-09-28 18:00:00+00:00,27.1,27.45
2022-09-28 19:00:00+00:00,27.125,26.73333333
2022-09-28 20:00:00+00:00,27.275,27.2
2022-09-28 21:00:00+00:00,27.3,27.46666667
2022-09-28 22:00:00+00:00,27.375,27.63333333
2022-09-28 23:00:00+00:00,27.175,27.63333333
2022-09-29 00:00:00+00:00,26.55,27.53333333
2022-09-29 01:00:00+00:00,25.925,27.23333333
2022-09-29 02:00:00+00:00,25.125,27.06666667
2022-09-29 03:00:00+00:00,24.625,26.9
2022-09-29 04:00:00+00:00,24.025,26.76666667
2022-09-29 05:00:00+00:00,22.075,26.73333333
2022-09-29 06:00:00+00:00,21.175,26.76666667
2022-09-29 07:00:00+00:00,20.6,26.73333333
2022-09-29 08:00:00+00:00,20.75,26.73333333
2022-09-29 09:00:00+00:00,20.8,26.66666667
2022-09-29 10:00:00+00:00,21.0,26.4
2022-09-29 11:00:00+00:00,20.6,26.23333333
2022-09-29 12:00:00+00:00,20.725,27.1
2022-09-29 13:00:00+00:00,21.025,26.85
2022-09-29 14:00:00+00:00,22.45,26.675
2022-09-29 15:00:00+00:00,23.775,26.625
2022-09-29 16:00:00+00:00,24.775,26.725
2022-09-29 17:00:00+00:00,25.65,26.95
2022-09-29 18:00:00+00:00,26.325,27.225
2022-09-29 19:00:00+00:00,26.875,27.55
2022-09-29 20:00:00+00:00,26.575,27.825
2022-09-29 21:00:00+00:00,26.75,28.625
2022-09-29 22:00:00+00:00,27.025,29.025
2022-09-29 23:00:00+00:00,27.075,29.025
2022-09-30 00:00:00+00:00,26.275,28.9
2022-09-30 01:00:00+00:00,25.85,28.725
2022-09-30 02:00:00+00:00,25.375,27.66666667
2022-09-30 03:00:00+00:00,25.025,27.53333333
2022-09-30 04:00:00+00:00,24.325,27.46666667
2022-09-30 05:00:00+00:00,23.375,27.3
2022-09-30 06:00:00+00:00,23.525,27.23333333
2022-09-30 07:00:00+00:00,23.525,27.16666667
2022-09-30 08:00:00+00:00,22.5,27.06666667
2022-09-30 09:00:00+00:00,21.7,26.9
2022-09-30 10:00:00+00:00,21.4,27.45
2022-09-30 11:00:00+00:00,20.575,27.25
2022-09-30 12:00:00+00:00,19.95,26.975
2022-09-30 13:00:00+00:00,20.075,26.8
2022-09-30 14:00:00+00:00,21.1,26.575
2022-09-30 15:00:00+00:00,22.5,26.475
2022-09-30 16:00:00+00:00,23.73333333,26.59583333
2022-09-30 17:00:00+00:00,24.425,26.675
2022-09-30 18:00:00+00:00,25.0,26.95
2022-09-30 19:00:00+00:00,25.6,27.35
2022-09-30 20:00:00+00:00,25.575,27.67916667
2022-09-30 21:00:00+00:00,25.875,28.325
2022-09-30 22:00:00+00:00,26.15,28.525
2022-09-30 23:00:00+00:00,26.075,28.6
2022-10-01 00:00:00+00:00,25.225,28.525
2022-10-01 01:00:00+00:00,24.45,28.25
2022-10-01 02:00:00+00:00,24.1,28.0
2022-10-01 03:00:00+00:00,23.825,27.825
2022-10-01 04:00:00+00:00,23.8,27.55
2022-10-01 05:00:00+00:00,23.75,26.4
2022-10-01 06:00:00+00:00,23.25,26.2
2022-10-01 07:00:00+00:00,22.925,25.96666667
2022-10-01 08:00:00+00:00,22.825,25.93333333
2022-10-01 09:00:00+00:00,22.5,25.86666667
2022-10-01 10:00:00+00:00,21.925,25.76666667
2022-10-01 11:00:00+00:00,21.775,26.55
2022-10-01 12:00:00+00:00,21.0,26.3
2022-10-01 13:00:00+00:00,20.725,25.975
2022-10-01 14:00:00+00:00,21.0,25.65
2022-10-01 15:00:00+00:00,22.275,25.625
2022-10-01 16:00:00+00:00,23.875,25.75
2022-10-01 17:00:00+00:00,24.975,26.025
2022-10-01 18:00:00+00:00,25.55,26.45
2022-10-01 19:00:00+00:00,25.925,26.85
2022-10-01 20:00:00+00:00,26.075,27.1
2022-10-01 21:00:00+00:00,26.175,27.3
2022-10-01 22:00:00+00:00,25.925,27.475
2022-10-01 23:00:00+00:00,25.775,27.575
2022-10-02 00:00:00+00:00,25.1,27.475
2022-10-02 01:00:00+00:00,24.425,27.275
2022-10-02 02:00:00+00:00,24.2,27.1
2022-10-02 03:00:00+00:00,24.075,26.875
2022-10-02 04:00:00+00:00,24.225,26.675
2022-10-02 05:00:00+00:00,23.9,26.4
2022-10-02 06:00:00+00:00,23.475,26.275
2022-10-02 07:00:00+00:00,23.5,26.2
2022-10-02 08:00:00+00:00,22.975,26.075
2022-10-02 09:00:00+00:00,22.325,25.86875
2022-10-02 10:00:00+00:00,21.925,25.60416667
2022-10-02 11:00:00+00:00,21.475,25.31458333
2022-10-02 12:00:00+00:00,19.7,25.225
2022-10-02 13:00:00+00:00,19.825,25.075
2022-10-02 14:00:00+00:00,20.95,24.825
2022-10-02 15:00:00+00:00,22.6,24.9
2022-10-02 16:00:00+00:00,24.275,25.15
2022-10-02 17:00:00+00:00,25.275,25.325
2022-10-02 18:00:00+00:00,25.85,25.7
2022-10-02 19:00:00+00:00,26.125,26.075
2022-10-02 20:00:00+00:00,26.725,26.35
2022-10-02 21:00:00+00:00,26.6,26.55
2022-10-02 22:00:00+00:00,26.925,26.625
2022-10-02 23:00:00+00:00,26.075,26.65
2022-10-03 00:00:00+00:00,25.625,26.75
2022-10-03 01:00:00+00:00,24.925,26.675
2022-10-03 02:00:00+00:00,23.625,26.6
2022-10-03 03:00:00+00:00,22.8,26.45
2022-10-03 04:00:00+00:00,22.875,26.4
2022-10-03 05:00:00+00:00,22.8,26.275
2022-10-03 06:00:00+00:00,22.35,25.2
2022-10-03 07:00:00+00:00,21.575,25.13333333
2022-10-03 08:00:00+00:00,20.325,25.0
2022-10-03 09:00:00+00:00,20.325,24.86666667
2022-10-03 10:00:00+00:00,20.7,24.76666667
2022-10-03 11:00:00+00:00,20.525,24.7
2022-10-03 12:00:00+00:00,20.95,25.45
2022-10-03 13:00:00+00:00,20.725,25.45
2022-10-03 14:00:00+00:00,20.9,25.3
2022-10-03 15:00:00+00:00,22.375,25.375
2022-10-03 16:00:00+00:00,23.65,25.5
2022-10-03 17:00:00+00:00,25.075,25.725
2022-10-03 18:00:00+00:00,26.15,26.05
2022-10-03 19:00:00+00:00,26.425,26.275
2022-10-03 20:00:00+00:00,26.875,26.425
2022-10-03 21:00:00+00:00,26.725,27.025
2022-10-03 22:00:00+00:00,26.7,27.25
2022-10-03 23:00:00+00:00,26.575,27.275
2022-10-04 00:00:00+00:00,25.775,27.175
2022-10-04 01:00:00+00:00,25.275,27.1
2022-10-04 02:00:00+00:00,25.1,27.05
2022-10-04 03:00:00+00:00,24.475,27.025
2022-10-04 04:00:00+00:00,24.025,26.925
2022-10-04 05:00:00+00:00,23.275,26.875
2022-10-04 06:00:00+00:00,22.4,26.75
2022-10-04 07:00:00+00:00,22.175,26.675
2022-10-04 08:00:00+00:00,21.75,26.575
2022-10-04 09:00:00+00:00,21.75,26.475
2022-10-04 10:00:00+00:00,21.425,26.32291667
2022-10-04 11:00:00+00:00,21.45,26.19583333
2022-10-04 12:00:00+00:00,22.125,25.96875
2022-10-04 13:00:00+00:00,21.275,25.85
2022-10-04 14:00:00+00:00,22.325,25.8
2022-10-04 15:00:00+00:00,22.8,25.625
2022-10-04 16:00:00+00:00,23.775,25.675
2022-10-04 17:00:00+00:00,24.9,25.65
2022-10-04 18:00:00+00:00,25.925,25.95
2022-10-04 19:00:00+00:00,26.65,26.35
2022-10-04 20:00:00+00:00,26.65,26.64166667
2022-10-04 21:00:00+00:00,26.775,27.25
2022-10-04 22:00:00+00:00,27.0,27.45
2022-10-04 23:00:00+00:00,26.85,27.42986111
2022-10-05 00:00:00+00:00,26.125,27.625
2022-10-05 01:00:00+00:00,25.55,27.575
2022-10-05 02:00:00+00:00,25.025,27.40385802
2022-10-05 03:00:00+00:00,24.7,27.31442901
2022-10-05 04:00:00+00:00,24.625,27.225
2022-10-05 05:00:00+00:00,24.375,27.125
2022-10-05 06:00:00+00:00,24.075,26.975
2022-10-05 07:00:00+00:00,23.95,26.825
2022-10-05 08:00:00+00:00,23.975,26.7
2022-10-05 09:00:00+00:00,23.7,26.575
2022-10-05 10:00:00+00:00,23.35,25.6
2022-10-05 11:00:00+00:00,22.875,25.5
2022-10-05 12:00:00+00:00,22.55,25.36666667
2022-10-05 13:00:00+00:00,22.825,25.26666667
2022-10-05 14:00:00+00:00,23.925,25.2
2022-10-05 15:00:00+00:00,24.75,26.225
2022-10-05 16:00:00+00:00,25.45,26.375
2022-10-05 17:00:00+00:00,26.225,26.575
2022-10-05 18:00:00+00:00,26.275,25.86666667
2022-10-05 19:00:00+00:00,26.525,26.1
2022-10-05 20:00:00+00:00,26.95,26.3
2022-10-05 21:00:00+00:00,26.825,26.8
2022-10-05 22:00:00+00:00,26.55,26.96666667
2022-10-05 23:00:00+00:00,26.5,27.2
2022-10-06 00:00:00+00:00,25.75,27.06666667
2022-10-06 01:00:00+00:00,25.2,26.66666667
2022-10-06 02:00:00+00:00,24.975,26.5
2022-10-06 03:00:00+00:00,24.625,26.3
2022-10-06 04:00:00+00:00,24.625,26.2
2022-10-06 05:00:00+00:00,24.725,26.06666667
2022-10-06 06:00:00+00:00,24.5,25.9
2022-10-06 07:00:00+00:00,24.4,25.76666667
2022-10-06 08:00:00+00:00,23.8,25.7
2022-10-06 09:00:00+00:00,23.3,25.6
2022-10-06 10:00:00+00:00,21.9,25.53333333
2022-10-06 11:00:00+00:00,22.0,25.4
2022-10-06 12:00:00+00:00,21.525,25.46666667
2022-10-06 13:00:00+00:00,20.95,25.2
2022-10-06 14:00:00+00:00,21.825,25.03333333
2022-10-06 15:00:00+00:00,23.175,25.13333333
2022-10-06 16:00:00+00:00,24.75,25.33333333
2022-10-06 17:00:00+00:00,25.63333333,25.68333333
2022-10-06 18:00:00+00:00,26.825,26.03333333
2022-10-06 19:00:00+00:00,27.275,26.23333333
2022-10-06 20:00:00+00:00,27.2,26.8
2022-10-06 21:00:00+00:00,27.3,26.9
2022-10-06 22:00:00+00:00,27.125,26.96666667
2022-10-06 23:00:00+00:00,27.025,28.15
2022-10-07 00:00:00+00:00,26.3,27.94166667
2022-10-07 01:00:00+00:00,25.85,27.78333333
2022-10-07 02:00:00+00:00,25.55,27.625
2022-10-07 03:00:00+00:00,25.5,27.475
2022-10-07 04:00:00+00:00,25.4,27.375
2022-10-07 05:00:00+00:00,25.35,27.275
2022-10-07 06:00:00+00:00,25.35,27.175
2022-10-07 07:00:00+00:00,25.2,27.1
2022-10-07 08:00:00+00:00,24.675,26.925
2022-10-07 09:00:00+00:00,24.15,26.825
2022-10-07 10:00:00+00:00,23.875,26.68333333
2022-10-07 11:00:00+00:00,23.125,26.59166667
2022-10-07 12:00:00+00:00,22.575,26.55
2022-10-07 13:00:00+00:00,22.425,26.45
2022-10-07 14:00:00+00:00,22.65,26.225
2022-10-07 15:00:00+00:00,23.625,26.35
2022-10-07 16:00:00+00:00,24.4,26.45
2022-10-07 17:00:00+00:00,25.05,26.5
2022-10-07 18:00:00+00:00,25.8,26.7
2022-10-07 19:00:00+00:00,26.025,26.825
2022-10-07 20:00:00+00:00,26.225,26.875
2022-10-07 21:00:00+00:00,26.3,26.925
2022-10-07 22:00:00+00:00,26.175,26.95
2022-10-07 23:00:00+00:00,26.05,26.95
2022-10-08 00:00:00+00:00,25.75,26.875
2022-10-08 01:00:00+00:00,24.975,26.8
2022-10-08 02:00:00+00:00,24.275,26.725
2022-10-08 03:00:00+00:00,23.925,26.625
2022-10-08 04:00:00+00:00,23.4,26.525
2022-10-08 05:00:00+00:00,23.1,26.425
2022-10-08 06:00:00+00:00,22.8,26.35
2022-10-08 07:00:00+00:00,22.375,26.2
2022-10-08 08:00:00+00:00,21.8,26.1
2022-10-08 09:00:00+00:00,21.35,25.84583333
2022-10-08 10:00:00+00:00,21.475,25.7
2022-10-08 11:00:00+00:00,21.15,25.35
2022-10-08 12:00:00+00:00,20.55,25.3
2022-10-08 13:00:00+00:00,20.6,25.15
2022-10-08 14:00:00+00:00,22.15,25.0
2022-10-08 15:00:00+00:00,23.475,25.0
2022-10-08 16:00:00+00:00,24.8,25.375
2022-10-08 17:00:00+00:00,25.95,26.025
2022-10-08 18:00:00+00:00,27.425,26.10833333
2022-10-08 19:00:00+00:00,28.075,26.45833333
2022-10-08 20:00:00+00:00,27.775,27.125
2022-10-08 21:00:00+00:00,28.65,27.5
2022-10-08 22:00:00+00:00,27.825,27.675
2022-10-08 23:00:00+00:00,27.35,27.65
2022-10-09 00:00:00+00:00,26.55,27.525
2022-10-09 01:00:00+00:00,25.875,27.375
2022-10-09 02:00:00+00:00,25.6,27.1
2022-10-09 03:00:00+00:00,25.4,27.1
2022-10-09 04:00:00+00:00,25.125,27.0
2022-10-09 05:00:00+00:00,25.2,26.925
2022-10-09 06:00:00+00:00,25.1,26.925
2022-10-09 07:00:00+00:00,24.9,26.8
2022-10-09 08:00:00+00:00,24.6,26.7
2022-10-09 09:00:00+00:00,24.6,26.575
2022-10-09 10:00:00+00:00,24.15,26.4
2022-10-09 11:00:00+00:00,23.55,26.175
2022-10-09 12:00:00+00:00,22.65,26.05
2022-10-09 13:00:00+00:00,22.575,25.9
2022-10-09 14:00:00+00:00,23.425,25.9
2022-10-09 15:00:00+00:00,24.9,25.85
2022-10-09 16:00:00+00:00,25.975,26.125
2022-10-09 17:00:00+00:00,26.45,26.575
2022-10-09 18:00:00+00:00,26.825,26.925
2022-10-09 19:00:00+00:00,27.075,27.2
2022-10-09 20:00:00+00:00,27.175,27.45
2022-10-09 21:00:00+00:00,27.025,27.625
2022-10-09 22:00:00+00:00,26.825,27.7
2022-10-09 23:00:00+00:00,26.525,27.65
2022-10-10 00:00:00+00:00,25.875,27.475
2022-10-10 01:00:00+00:00,25.4,27.325
2022-10-10 02:00:00+00:00,25.225,27.125
2022-10-10 03:00:00+00:00,24.9,27.05
2022-10-10 04:00:00+00:00,24.725,26.85
2022-10-10 05:00:00+00:00,24.625,26.625
2022-10-10 06:00:00+00:00,24.625,26.625
2022-10-10 07:00:00+00:00,24.5,26.5
2022-10-10 08:00:00+00:00,24.375,26.45
2022-10-10 09:00:00+00:00,23.675,26.45
2022-10-10 10:00:00+00:00,23.3,26.35
2022-10-10 11:00:00+00:00,23.175,26.225
2022-10-10 12:00:00+00:00,22.55,26.2
2022-10-10 13:00:00+00:00,22.825,25.95
2022-10-10 14:00:00+00:00,23.425,25.675
2022-10-10 15:00:00+00:00,24.9,25.775
2022-10-10 16:00:00+00:00,25.95,25.925
2022-10-10 17:00:00+00:00,26.25,26.225
2022-10-10 18:00:00+00:00,26.45,26.675
2022-10-10 19:00:00+00:00,26.5,26.95
2022-10-10 20:00:00+00:00,26.575,27.2
2022-10-10 21:00:00+00:00,26.525,27.425
2022-10-10 22:00:00+00:00,26.4,27.475
2022-10-10 23:00:00+00:00,26.275,27.4
2022-10-11 00:00:00+00:00,25.55,27.2
2022-10-11 01:00:00+00:00,25.0,27.0
2022-10-11 02:00:00+00:00,24.85,26.8
2022-10-11 03:00:00+00:00,24.725,26.65
2022-10-11 04:00:00+00:00,24.7,26.575
2022-10-11 05:00:00+00:00,24.175,26.45
2022-10-11 06:00:00+00:00,24.0,26.375
2022-10-11 07:00:00+00:00,24.025,26.35
2022-10-11 08:00:00+00:00,23.875,26.225
2022-10-11 09:00:00+00:00,23.8,26.15
2022-10-11 10:00:00+00:00,23.625,26.05
2022-10-11 11:00:00+00:00,23.5,26.0
2022-10-11 12:00:00+00:00,23.65,25.9
2022-10-11 13:00:00+00:00,23.925,25.675
2022-10-11 14:00:00+00:00,25.1,25.7
2022-10-11 15:00:00+00:00,26.275,25.75
2022-10-11 16:00:00+00:00,26.625,25.925
2022-10-11 17:00:00+00:00,26.6,26.275
2022-10-11 18:00:00+00:00,26.575,26.55
2022-10-11 19:00:00+00:00,26.675,26.8
2022-10-11 20:00:00+00:00,26.775,26.975
2022-10-11 21:00:00+00:00,26.825,27.275
2022-10-11 22:00:00+00:00,26.8,27.5
